sentence_id,company_id,company_name,section,pdf_page,candidate_label,rerank_score_v1,rerank_score_v2,scorer_used,score_used,threshold_used,hard_gate_pass,hard_gate_reason,strong_anchor,anchor_terms,label_mode,attribution_final,attribution_source,status_final,status_source,final_label,final_reason,confidence,countable,document_text,manual_ai_relevant,manual_label_valid,manual_attribution,manual_status,manual_table_quality,manual_correct_labels,manual_exclusion_reason,manual_note,lsa_cos,score_norm,lsa_norm,semantic_score,conf_w,edge_weight
CAND-00284,300380.SZ,安硕信息,研发投入,11,PRODUCT_CREDIT,0.945312,0.067547,rerank_score_v1,0.945312,0.29,1,ANCHOR_OK,1,信贷|贷前|信用评估|贷中|贷后|催收,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,从设计开发到运维的全生命周期，可以大幅简化复杂应用软件的开发和维护。以人工智能为核心驱动力的下一代信贷系统， 聚焦打造具备深度智慧能力的软件版本。 系统以全业务场景AI 赋能为核心方向，将人工智能技术与信贷业务深度融合，全面覆盖贷前客户准入、 信用评估，贷中风险监控、资金流向追踪，贷后逾期催收、 风险处置等关键环节：充分利用大数据、AI 智能技术，拓展完善。,,,,,,,,,0.5162890285574582,0.9420242216559754,0.6269208624982765,0.7844725420771259,0.6,0.5224101151477654
CAND-00284,300380.SZ,安硕信息,研发投入,11,AI_GENERAL,0.972656,0.294215,score_mean,0.6334355,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,从设计开发到运维的全生命周期，可以大幅简化复杂应用软件的开发和维护。以人工智能为核心驱动力的下一代信贷系统， 聚焦打造具备深度智慧能力的软件版本。 系统以全业务场景AI 赋能为核心方向，将人工智能技术与信贷业务深度融合，全面覆盖贷前客户准入、 信用评估，贷中风险监控、资金流向追踪，贷后逾期催收、 风险处置等关键环节：充分利用大数据、AI 智能技术，拓展完善。,,,,,,,,,,0.611398078734602,0.29267191119686864,0.4520349949657353,0.25,0.1678052492448603
CAND-00285,300465.SZ,高伟达,核心竞争力,3,AI_GENERAL,0.5,0.562177,score_mean,0.5310885000000001,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,公司从2023年开始，将研发方向和业务升级方向逐渐向人工智能等新的技术方向转移倾斜，并逐渐在一些技术领域形成的自身业务的主导方向。,,,,,,,,,,0.5028980992569118,0.29267191119686864,0.3977850052268902,0.25,0.15966775078403353
CAND-00288,300465.SZ,高伟达,研发投入,8,PRODUCT_CREDIT,0.408203,0.148047,rerank_score_v1,0.408203,0.29,1,ANCHOR_OK,0,催收,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,主要研发项目名称：智能催收分析系统。,,,,,,,,,0.40590965666453094,0.372624869674162,0.495108005889981,0.43386643778207146,0.25,0.1650799656673107
CAND-00289,300465.SZ,高伟达,研发投入,8,PRODUCT_CREDIT,0.816406,0.766294,rerank_score_v1,0.816406,0.29,1,ANCHOR_OK,1,催收|贷后,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,拟达到的目标：1、“智能催收分析系统”是我司人工智能在贷后催收中的应用系统。,,,,,,,,,0.5302060045082833,0.8053685467993491,0.6435402391441835,0.7244543929717663,0.6,0.5008035814698358
CAND-00289,300465.SZ,高伟达,研发投入,8,AI_GENERAL,0.976562,0.119203,score_mean,0.5478825,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,拟达到的目标：1、“智能催收分析系统”是我司人工智能在贷后催收中的应用系统。,,,,,,,,,,0.5207017344914406,0.29267191119686864,0.40668682284415464,0.25,0.1610030234266232
CAND-00291,300465.SZ,高伟达,研发投入,8,TECH_NLP,0.957031,0.651355,rerank_score_v1,0.957031,0.86,1,ANCHOR_OK,1,自然语言处理,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,LOW,0,拟达到的目标：实现通话内容关键点高效提取，运用先进的自然语言处理技术，精准识别并提取被催收人员的还款能力相关信息，例如其明确提及的收入来源、资产状况、当前财务困境等；同时深度挖掘被催收人员的还款意愿，如是否主动承诺还款时间、表现出的还款态度是积极还是消极等。,,,,,,,,,0.34038179598693774,0.9544477539480704,0.4168559343731887,0.6856518441606295,0.25,0.20284777662409442
CAND-00291,300465.SZ,高伟达,研发投入,8,PRODUCT_CREDIT,0.408203,0.020332,rerank_score_v1,0.408203,0.29,1,ANCHOR_OK,0,催收,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,LOW,0,拟达到的目标：实现通话内容关键点高效提取，运用先进的自然语言处理技术，精准识别并提取被催收人员的还款能力相关信息，例如其明确提及的收入来源、资产状况、当前财务困境等；同时深度挖掘被催收人员的还款意愿，如是否主动承诺还款时间、表现出的还款态度是积极还是消极等。,,,,,,,,,0.08655175564578735,0.372624869674162,0.11373713475887612,0.24318100221651906,0.25,0.13647715033247787
CAND-00293,300468.SZ,四方精创,核心竞争力,3,AI_GENERAL,0.707031,0.972415,score_mean,0.839723,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,MIXED_OTHER_PARTY,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,针对生成式人工智能技术革命对金融业蕴含的巨大潜力和风险，公司荣幸成为香港金融管理局与香港数码港管理有限公司联合组织的第一与第二期生成式AI 沙盒的官方技术合作伙伴，与监管机构和行业先锋代表一起探索在金融行业确保风险可控前提下，负责任的应用人工智能。,,,,,,,,,,0.8300873370079659,0.29267191119686864,0.5613796241024173,0.25,0.1842069436153626
CAND-00293,300468.SZ,四方精创,核心竞争力,3,TECH_LLM,0.621094,0.607663,rerank_score_v1,0.621094,0.57,1,ANCHOR_OK,1,生成式,SCORE_LED,COMPANY,MIXED_OTHER_PARTY,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,针对生成式人工智能技术革命对金融业蕴含的巨大潜力和风险，公司荣幸成为香港金融管理局与香港数码港管理有限公司联合组织的第一与第二期生成式AI 沙盒的官方技术合作伙伴，与监管机构和行业先锋代表一起探索在金融行业确保风险可控前提下，负责任的应用人工智能。,,,,,,,,,0.2908538004124794,0.5983146224855285,0.35771058441518,0.47801260345035423,0.25,0.17170189051755314
CAND-00297,300468.SZ,四方精创,研发投入,16,AI_GENERAL,0.320312,0.939913,score_mean,0.6301125,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,打破单一模型局限，实现多智能体协同与知识增强， 降低企业应用AI 的技术壁垒，推动业务流程的智能化重构与高效运营。,,,,,,,,,,0.6078753039409648,0.29267191119686864,0.4502736075689167,0.25,0.16754104113533752
CAND-00300,300468.SZ,四方精创,研发投入,16,AI_GENERAL,0.59375,0.798187,score_mean,0.6959685,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,构建自主可控的 “智枢”平台，通过无代码编排与组件化设计，将大模型能力转化为可执行的业务智能体。,,,,,,,,,,0.6776904880546444,0.29267191119686864,0.4851811996257565,0.25,0.1727771799438635
CAND-00303,300468.SZ,四方精创,研发投入,17,AI_GENERAL,0.192383,0.970688,score_mean,0.5815355,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,实现了融入人工智能技术的智能招聘平台，推动人工智能技术应用的实际落地， 提升公司在人工智能技术领域的优势以及市场竞争力。,,,,,,,,,,0.5563779126829138,0.29267191119686864,0.4245249119398912,0.25,0.1636787367909837
CAND-00312,300468.SZ,四方精创,研发投入,19,TECH_DECISION,0.245117,0.362969,rerank_score_v2,0.362969,0.17,1,ANCHOR_OK,1,规则引擎,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,核心实现招聘全流程数字化管控与以候选人为中心的进度追踪；构建无代码可配置的简历筛选规则引擎，结合自有 AI Agent 提升人岗匹配精度；基于NL2SQL 技术打造智能BI，支持自然语言数据洞察。,,,,,,,,,0.38963516057683834,0.32467145558587573,0.4756733254565734,0.40017239052122455,0.6,0.38406206058764086
CAND-00316,300541.SZ,先进数通,业务概要,1,AI_GENERAL,0.294922,0.798187,score_mean,0.5465545,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,报告期内，公司紧抓AI 大模型驱动算力基础设施快速增长的机遇，建立了高效的供应链协同机制，优先保障客户AI 算力服务器、GPU 集群的资源调配，向客户提供优质的AI 训练、推理算力设备，并积极推广自有品牌算力服务器，满足客户多样化需求。,,,,,,,,,,0.5192938967165536,0.29267191119686864,0.4059829039567111,0.25,0.16089743559350667
CAND-00316,300541.SZ,先进数通,业务概要,1,AI_ENGINEERING,0.211914,0.468791,rerank_score_v2,0.468791,0.17,1,ANCHOR_OK,1,算力|GPU,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,HIGH,1,报告期内，公司紧抓AI 大模型驱动算力基础设施快速增长的机遇，建立了高效的供应链协同机制，优先保障客户AI 算力服务器、GPU 集群的资源调配，向客户提供优质的AI 训练、推理算力设备，并积极推广自有品牌算力服务器，满足客户多样化需求。,,,,,,,,,0.5756917164233093,0.43685534791577424,0.6978583741322821,0.5673568610240282,1.0,0.7404141166144169
CAND-00321,300541.SZ,先进数通,业务概要,2,TECH_LLM,0.679688,0.006693,rerank_score_v1,0.679688,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:业务概要,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,先进数通大模型一体机整合了昇腾AI 生态的全栈技术，包括计算架构CANN、全场景AI 框架昇思MindSpore、昇腾推理引擎MindIE 以及AI 软件开发套件MindX MindSDK，为用户提供高效、易用的AI 开发和部署体验。,,,,,,,,,0.07160086198743941,0.6604312238271972,0.09588307409376041,0.3781571489604788,0.6,0.3761365736257724
CAND-00322,300541.SZ,先进数通,业务概要,2,TECH_LLM,0.851562,0.037327,rerank_score_v1,0.851562,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,MIXED_OTHER_PARTY,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,公司与头部厂商达成大模型一体机战略合作，基于昇腾软硬件平台底座，正式推出基于自主技术的先进数通品牌大模型一体机产品。,,,,,,,,,0.1062157264620358,0.8426380835568279,0.13721945868500046,0.48992877112091415,0.25,0.17348931566813713
CAND-00323,300541.SZ,先进数通,业务概要,2,AI_GENERAL,0.376953,0.957912,score_mean,0.6674325,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,公司将继续扩大AI 技术的应用领域，加速AI 解决方案的研发和市场推广，以实现更持续的业务增长和创新突破。,,,,,,,,,,0.6474389377954735,0.29267191119686864,0.47005542449617105,0.25,0.17050831367442565
CAND-00326,300541.SZ,先进数通,业务概要,2,TECH_LLM,0.878906,0.060087,rerank_score_v1,0.878906,0.57,1,ANCHOR_OK,0,智能体,SCORE_LED,COMPANY,SECTION_INHERIT:业务概要,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,基于自研智能体工厂平台，聚焦数据使用场景，成功打造了一系列“助手型”AI 应用，覆盖了信贷风控、精准营销、数据查询与分析提效等核心业务领域。,,,,,,,,,0.12882780110540398,0.8716259721987808,0.16422234972766409,0.5179241609632225,0.25,0.1776886241444834
CAND-00326,300541.SZ,先进数通,业务概要,2,AI_GENERAL,0.914062,0.592667,score_mean,0.7533645,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:业务概要,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,基于自研智能体工厂平台，聚焦数据使用场景，成功打造了一系列“助手型”AI 应用，覆盖了信贷风控、精准营销、数据查询与分析提效等核心业务领域。,,,,,,,,,,0.7385370670662569,0.29267191119686864,0.5156044891315628,0.25,0.17734067336973441
CAND-00327,300541.SZ,先进数通,业务概要,2,APP_INTERNAL,0.5625,0.960361,score_max,0.960361,0.63,1,ANCHOR_OK,1,代码助手|代码生成,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,报告期内，公司启动了Starring AI+一体化研发，正式发布了先进数通金融级大模型智能代码助手平台软件，与国内主要信创厂商完成了双向兼容性认证，助力云原生开发平台的智能代码补全、逐行注释、代码解析、函数注释、代码优化及单元测试代码生成等AI+能力。,,,,,,,,,0.4659615412085791,0.9579779495733521,0.5668207753206769,0.7623993624470145,0.6,0.5144637704809252
CAND-00327,300541.SZ,先进数通,业务概要,2,AI_GENERAL,0.753906,0.985043,score_mean,0.8694744999999999,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,报告期内，公司启动了Starring AI+一体化研发，正式发布了先进数通金融级大模型智能代码助手平台软件，与国内主要信创厂商完成了双向兼容性认证，助力云原生开发平台的智能代码补全、逐行注释、代码解析、函数注释、代码优化及单元测试代码生成等AI+能力。,,,,,,,,,,0.8616274616763049,0.29267191119686864,0.5771496864365868,0.25,0.18657245296548802
CAND-00327,300541.SZ,先进数通,业务概要,2,TECH_LLM,0.816406,0.817574,rerank_score_v1,0.816406,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,HIGH,1,报告期内，公司启动了Starring AI+一体化研发，正式发布了先进数通金融级大模型智能代码助手平台软件，与国内主要信创厂商完成了双向兼容性认证，助力云原生开发平台的智能代码补全、逐行注释、代码解析、函数注释、代码优化及单元测试代码生成等AI+能力。,,,,,,,,,0.21135455109883253,0.8053685467993491,0.26277415770302254,0.5340713522511858,1.0,0.7204428113507115
CAND-00328,300541.SZ,先进数通,业务概要,2,AI_GENERAL,0.46875,0.932453,score_mean,0.7006015,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,报告期内，公司对现有数据产品线的进一步研发进行了规划，一方面新的产品充分借助AIGC 的能力，打造全新的深度融合AI 能力的智能化平台，另一方面将AIGC 充分赋能至现有平台产品中，从产品使用问答、数据开发、数据建模和数据应用等多方面进行AI 赋能。,,,,,,,,,,0.6826020184846534,0.29267191119686864,0.487636964840761,0.25,0.17314554472611415
CAND-00329,300541.SZ,先进数通,业务概要,2,AI_GENERAL,0.408203,0.962673,score_mean,0.685438,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,MIXED_OTHER_PARTY,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,报告期内，公司积极布局AI 技术应用，与上游厂商深化在云基础设施、AI 大模型和应用等领域的广泛合作。,,,,,,,,,,0.6665269069639449,0.29267191119686864,0.47959940908040677,0.25,0.17193991136206102
CAND-00338,300541.SZ,先进数通,研发投入,10,AI_ENGINEERING,0.753906,0.546738,rerank_score_v2,0.546738,0.17,1,ANCHOR_OK,1,模型部署|MaaS,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,项目目的：构建一套企业级平台，降低企业客户开发智能体应用门槛，以满足企业对AI 模型部署、管理（MaaS）及定制本地的智能化应用 （Agent）的需求。,,,,,,,,,0.35694198304706015,0.5194884285175262,0.4366317812993691,0.47806010490844764,0.6,0.4121016377670412
CAND-00347,300542.SZ,新晨科技,核心竞争力,6,TECH_LLM,0.816406,0.009708,rerank_score_v1,0.816406,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,此外，公司也持续推进在金融领域新技术研发及应用的优秀成果向空管领域转化，通过将大模型技术与空管业务相结合，开展空管大模型研发和实践工作，打造具备空管行业属性的大模型产品，为提升空管信息系统智能化水平和行业数据应用价值提供技术支撑；通过将云计算、大数据、大模型等先进技术与低空行业需求深度融合，打造支撑低空监管、运行和服务三大体系的智能化信息平台，为国家低空行业安全、有序发展提供保障。,,,,,,,,,0.22542074261449663,0.8053685467993491,0.27957172461686236,0.5424701357081058,0.6,0.4352892488549181
CAND-00347,300542.SZ,新晨科技,核心竞争力,6,AI_GENERAL,0.953125,0.562177,score_mean,0.7576510000000001,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,此外，公司也持续推进在金融领域新技术研发及应用的优秀成果向空管领域转化，通过将大模型技术与空管业务相结合，开展空管大模型研发和实践工作，打造具备空管行业属性的大模型产品，为提升空管信息系统智能化水平和行业数据应用价值提供技术支撑；通过将云计算、大数据、大模型等先进技术与低空行业需求深度融合，打造支撑低空监管、运行和服务三大体系的智能化信息平台，为国家低空行业安全、有序发展提供保障。,,,,,,,,,,0.7430812663298516,0.29267191119686864,0.5178765887633601,0.25,0.17768148831450403
CAND-00348,300542.SZ,新晨科技,研发投入,13,TECH_CV,0.953125,0.042088,rerank_score_v1,0.953125,0.3,1,ANCHOR_OK,1,OCR,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,主要研发项目名称：RD2025-03- 多媒体智能分析基于大模型的 OCR 技术研发项目。,,,,,,,,,0.21924582101694154,0.9503069298903075,0.2721977557207941,0.6112523428055507,0.6,0.46005084340999824
CAND-00349,300542.SZ,新晨科技,研发投入,13,TECH_CV,0.941406,0.037327,rerank_score_v1,0.941406,0.3,1,ANCHOR_OK,1,图像识别,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,拟达到的目标：基于多模态大模型，研发一套符合银行业务要求的智能双录质检与图像识别系统原型。,,,,,,,,,0.36009037846390657,0.9378833975982124,0.44039153265970077,0.6891374651289566,0.6,0.4880894874464244
CAND-00349,300542.SZ,新晨科技,研发投入,13,TECH_LLM,0.914062,0.029312,rerank_score_v1,0.914062,0.57,1,ANCHOR_OK,1,多模态|大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,拟达到的目标：基于多模态大模型，研发一套符合银行业务要求的智能双录质检与图像识别系统原型。,,,,,,,,,0.18671975948969868,0.9088955089562596,0.23335577817917538,0.5711256435677174,0.6,0.4456052316843783
CAND-00350,300542.SZ,新晨科技,研发投入,13,PRODUCT_CREDIT,0.376953,0.008577,rerank_score_v1,0.376953,0.29,1,ANCHOR_OK,1,贷款,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,LOW,0,拟达到的目标：增强公司在金融数据分析、非结构化数据管理等领域的基础技术以及产品能力， 减少 80%以上的双录人工质检工作量，双录质检周期从天级缩短至分钟级，贷款面签材料审核从小时级缩短至秒级，大幅加速业务流转。,,,,,,,,,0.23509398892659616,0.33949615697444613,0.29112332349994313,0.3153097402371946,0.25,0.1472964610355792
CAND-00352,300542.SZ,新晨科技,研发投入,13,TECH_LLM,0.679688,0.001701,rerank_score_v1,0.679688,0.57,1,ANCHOR_OK,1,多模态|大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,项目目的：利用多模态大模型，研发新一代智能多媒体分析系统。,,,,,,,,,0.2487355279609509,0.6604312238271972,0.30741377884332133,0.48392250133525927,0.6,0.4142121004806934
CAND-00355,300561.SZ,汇金科技,业务概要,1,TECH_CV,0.867188,0.943348,rerank_score_v1,0.867188,0.3,1,ANCHOR_OK,1,人脸识别,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,HIGH,1,公司将人工智能技术、物联网技术、身份识别技术与金融服务场景相结合，针对银行自助机具、金库运营、网点柜面、信贷风控、运营授权等业务场景，开发研制了一系列具备人脸识别、语音识别、指静脉识别、国密安全控制等核心功能的系统解决方案，助力银行数字化转型和智慧金融建设。,,,,,,,,,0.4108345022570802,0.8592035000254922,0.5009891588153519,0.6800963294204221,1.0,0.8080577976522533
CAND-00355,300561.SZ,汇金科技,业务概要,1,AI_GENERAL,0.984375,0.106691,score_mean,0.545533,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,公司将人工智能技术、物联网技术、身份识别技术与金融服务场景相结合，针对银行自助机具、金库运营、网点柜面、信贷风控、运营授权等业务场景，开发研制了一系列具备人脸识别、语音识别、指静脉识别、国密安全控制等核心功能的系统解决方案，助力银行数字化转型和智慧金融建设。,,,,,,,,,,0.5182109853558252,0.29267191119686864,0.4054414482763469,0.25,0.16081621724145204
CAND-00355,300561.SZ,汇金科技,业务概要,1,TECH_SPEECH,0.112793,0.080357,score_mean,0.096575,0.05,1,ANCHOR_OK,1,语音识别,ANCHOR_LED,COMPANY,EXPLICIT,R_AND_D,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,公司将人工智能技术、物联网技术、身份识别技术与金融服务场景相结合，针对银行自助机具、金库运营、网点柜面、信贷风控、运营授权等业务场景，开发研制了一系列具备人脸识别、语音识别、指静脉识别、国密安全控制等核心功能的系统解决方案，助力银行数字化转型和智慧金融建设。,,,,,,,,,0.34582850020149486,0.04226216627617667,0.42336028051422,0.23281122339519833,0.6,0.32381204042227135
CAND-00361,300561.SZ,汇金科技,研发投入,12,TECH_LLM,0.753906,0.085099,rerank_score_v1,0.753906,0.57,1,ANCHOR_OK,1,大模型,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,借助大模型技术发展，将业务领域专业性与通用大模型进行整合训练，希望在新兴领域应用产品化，达成人工智能产品落地。,,,,,,,,,0.2438695394046562,0.7391111213999175,0.30160291182325294,0.5203570166115852,0.6,0.4273285259801706
CAND-00361,300561.SZ,汇金科技,研发投入,12,AI_GENERAL,0.269531,0.867036,score_mean,0.5682835,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,借助大模型技术发展，将业务领域专业性与通用大模型进行整合训练，希望在新兴领域应用产品化，达成人工智能产品落地。,,,,,,,,,,0.5423292182606216,0.29267191119686864,0.41750056472874514,0.25,0.16262508470931178
CAND-00362,300561.SZ,汇金科技,研发投入,12,TECH_CV,0.408203,0.307358,rerank_score_v1,0.408203,0.3,1,ANCHOR_OK,0,视频分析,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,R_AND_D,SECTION_INFER,ACCEPT,PASS_ALL,LOW,0,在已有AI 产品技术的基础上，结合目前行业中视觉识别、视频分析、行为分析、人工智能等技术特点，探索在风险防控等特定领域，提高对交易行为的追溯能力和提升人机交互水平。,,,,,,,,,0.31287010214355604,0.372624869674162,0.38400201526277056,0.37831344246846627,0.25,0.15674701637026994
CAND-00363,300561.SZ,汇金科技,研发投入,12,AI_GENERAL,0.957031,0.5,score_mean,0.7285155,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:研发投入,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,平台：在已有银行业客户AI 产品技术基础上，结合最新技术趋势，探索新业务领域应用。,,,,,,,,,,0.7121941748462493,0.29267191119686864,0.5024330430215589,0.25,0.17536495645323386
CAND-00367,300663.SZ,科蓝软件,业务概要,10,AI_GENERAL,0.621094,0.979668,score_mean,0.800381,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,公司坚定贯彻“AI 原生驱动”的产品策略，现已形成覆盖“AI 机器人—AI Agent 智能体应用—AI 物联网—AI 数据库-AI 算力基础设施”的全栈AI 生态解决方案体系，全方位赋能金融机构数字化与智能化深度转型。,,,,,,,,,,0.7883801429269349,0.29267191119686864,0.5405260270619018,0.25,0.18107890405928528
CAND-00368,300663.SZ,科蓝软件,业务概要,10,AI_GENERAL,0.894531,0.914901,score_mean,0.904716,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,根据国际数据公司（IDC）最新发布的《IDC Perspective：中国金融行业大模型及智能体市场洞察》报告显示：“在以软硬结合的方式(即设备端Agent)推进大模型及智能体的应用落地”方面，科蓝软件取得重大创新成果。,,,,,,,,,,0.89898763859173,0.29267191119686864,0.5958297748942993,0.25,0.1893744662341449
CAND-00368,300663.SZ,科蓝软件,业务概要,10,TECH_LLM,0.851562,0.212069,rerank_score_v1,0.851562,0.57,1,ANCHOR_OK,1,大模型|智能体|Agent,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,MEDIUM,1,根据国际数据公司（IDC）最新发布的《IDC Perspective：中国金融行业大模型及智能体市场洞察》报告显示：“在以软硬结合的方式(即设备端Agent)推进大模型及智能体的应用落地”方面，科蓝软件取得重大创新成果。,,,,,,,,,0.17595704678275367,0.8426380835568279,0.22050316013625895,0.5315706218465435,0.6,0.4313654238647556
CAND-00370,300663.SZ,科蓝软件,业务概要,11,AI_GENERAL,0.835938,0.808067,score_mean,0.8220025,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,EXPLICIT,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,A．魔聚平台筑牢公司解决方案AI 转型基础持续推进魔聚平台向企业级基础智能体开发与运行平台的战略定位升级，围绕大模型应用规模化落地的核心需求，构建具备通用性与可复制性的智能体基础设施能力体系。,,,,,,,,,,0.8113015016993158,0.29267191119686864,0.5519867064480922,0.25,0.18279800596721385
CAND-00372,300663.SZ,科蓝软件,业务概要,11,AI_GENERAL,0.84375,0.622459,score_mean,0.7331045,0.5,1,GENERIC_AI_OK,0,,SCORE_LED,COMPANY,SECTION_INHERIT:业务概要,APPLIED,ORIGINAL,ACCEPT,PASS_ALL,LOW,0,“小蓝”适配搭载昇腾算力的硬件平台，支持蒸馏通用AI 模型，实现更强的通用AI 能力，全面加速AI 大模型在智慧网点的应用。,,,,,,,,,,0.7170590600487772,0.29267191119686864,0.504865485622823,0.25,0.17572982284342345
